category,avg_embedding
circulatory system,"[-0.03667178819345873, 0.028533823268358096, 0.03489531264748684, 0.0033115858948507973, 0.025772920874662177, 0.02166753348916076, 0.021106384521306948, -0.0102285843255908, -0.0190496611040692, -0.02997230374535849, -0.03188534670097883, 0.041075307269429054, -0.0301074649012366, -0.004449661387953647, -0.04857945996661519, 0.039032309554344, 0.010179044202316639, 0.014352657074152037, 0.014784933176151541, 0.012314565306486086, -0.012270975944607757, -0.00107945813689121, -0.047232960545739465, -0.005458167126012403, -0.012270781882973604, -0.007724242154942002, -0.004072630474733752, -0.04768509088560592, -0.05127052928126136, 0.019671803990075756, 0.009216550477715425, -0.031039005102113236, 0.002159274594728337, 0.0075286169384801115, 0.020743365897688756, -0.015976312548615212, -0.0243706883386124, -0.028180776640426283, 0.01727379338685856, 0.00919476359389549, -0.009842964452366496, -0.028224159118741057, -0.014844692723695622, -0.005504575579665428, -0.0020353125278339827, -0.013638571944347647, -0.0046288513166959895, -0.011303341665933298, -8.897102156350779e-05, -0.02682389214981434, -0.0047157150368357815, 0.04524340740469999, -0.0036945651436960975, -0.016175440577573554, -0.01785482362259266, 0.023778764314429705, -0.0029198603574619735, -0.015823447773622913, -0.03232734182546305, 0.03715773134730583, -0.07156975324763808, 0.013530882292015607, -0.011771251988965411, 0.010527227853619776, 0.04022171885468239, 0.027609369089437084, -0.002913838209107865, -0.024111365163049032, 0.000475401102110397, 0.0136835609757623, 0.014224672386812609, -0.004624915330909019, 0.003235254869904629, 0.02544084537860959, 0.0071691704350848534, -0.04565611550974291, 0.013975411653518677, 0.015782870525537535, 0.02323604635027952, 0.006481757690740186, -0.028503932232080503, -0.004297064140785572, 0.0387610113897989, 0.008050175600273664, -0.019628006358479343, 0.02740159977314084, 0.020324684852777525, 0.0006279418634813885, -0.00466441692307938, 0.021018833615059077, 0.019268996493760928, -0.013200107355450475, 0.03108439334603243, -0.014849772980046827, 0.030188238897988964, 0.035761112390562545, -0.030048528382944507, -0.014349894814713056, 0.014914078074832296, 0.0364380769951399, 0.04593589070231416, -0.008746619141379069, 0.06361646430436955, -0.006453333205954973, 0.04981682952060256, -0.027358404425687568, -0.005063038232714631, 0.009352249461551046, -0.014293276986410452, -0.03492857065311698, -0.08787749534429506, -0.020880836040474648, 0.010316737515981807, -0.045511278995247775, -0.009461455566938533, -0.0004565050435620685, -0.021710831065510593, 0.01351296208625616, -0.03053718943928563, -0.03752909981927206, 0.021739411492680393, 0.027289598487144292, 0.0028832579074903977, 0.02750118943147881, -0.022507562540298284, -0.03975160731825718, 0.01893338214519412, 0.026411928409753843, -0.009070375631021898, -0.021022079295890277, 0.0001471579767936884, -0.02127168067665987, -0.024443859277769577, -0.032193986482398455, 0.005998466597046963, -0.028656671213549235, 0.005893341677133427, -0.0033907017042470533, -0.02151823598285054, -0.024672531111295835, 0.01820692073467166, -0.04301938899727755, -0.04473597504371821, -0.023067227629728095, -0.008148652176524317, -0.02184535424376643, -0.021383756815001022, 0.017933638289917345, -0.025786025579585585, 0.01730660643688468, -0.009376310331876888, 0.03558281965033953, 0.05336703810580941, 0.006074743908505107, 0.01032066657099613, -0.036407648130904795, -6.538282993227936e-05, -0.02245909668678461, 0.03230266792829647, -0.016158536423084346, -0.0031265429286069647, 0.018477855726729994, -0.013122391908667808, 0.035948329193647516, -0.02976916557134584, -0.0430029034614563, -0.03213788465011951, -0.00037388087705124255, -0.029668907786524572, 0.013117270067680714, 0.018097573241522145, -0.009971377807994222, 0.048803822938786, 0.02399178715639336, -0.004392882072648337, 0.002778683984002402, 0.015576339045236276, -0.012380477993987327, 0.03474572647449582, 0.040537362874940384, -0.005609901491985764, -0.011517092239025027, 0.03622190342393032, 0.015389184272566508, 0.004065405490786531, -0.03677947022194086, -0.027876825526703234, 0.003178056242854096, 0.0007735830406809962, 0.040562651878179506, -0.004632985869119334, -0.003950402140617371, -0.026245017384373865, 0.009565184629240702, -0.00399973122186439, 0.04485352164091066, 0.013535416403482126, -0.027809403663457827, 0.030266975247582723, -0.00739736889683923, 0.018997588823007984, 0.002647021828695785, -0.01823134997556376, 0.0381020889725796, 0.024631174497826154, 0.004867640345595604, -0.024056122746578482, 0.042090560114660926, 0.025920488113580747, -0.010172475216000579, -0.0003014054409293241, -0.003546561612639316, -0.006514623761177063, -0.03638660076052644, 0.005853157403857209, -0.03321312749108603, 0.004564217010209727, 0.0011609893205553987, 0.003679867054140845, 0.009854637259660765, -0.012050423511238985, -0.03480479883593182, -0.02574745305748873, 0.02172784437966901, -0.004148963578911715, 0.04650637160900027, 0.020786150596862615, -0.014211318867151128, -0.018908262252807617, 0.014698638818984809, 0.0045831792576368465, 0.0017388771439707557, 0.002595039301140364, 0.0035731369672819626, 0.0021034908849139546, -0.0023261599762495174, 0.05596140928046648, 0.017229323470315267, 0.0009865303372227868, 0.014352770045746205, -0.04549911410309548, 0.01778467692608057, -0.03755307752032613, 0.033903338188348814, 0.0390896575395451, -0.023129529731218203, 0.0107074054174645, -0.01836283054462699, 0.024212077606556026, 0.029116802437360898, -0.05839236946993096, -0.015764137340146443, -0.07403972537018531, -0.0063448700793953825, -0.032256409179332646, -0.024021827897360157, -0.036472326101258744, -0.04914004303688227, 0.03539850510830103, -0.019734230152396268, 0.016622172885162885, 0.00744388131208198, 0.03016070571056632, -0.01182845581409543, 0.028848442920418674, -0.00010364623956902082, -0.024427690478258355, 0.006859474403913631, 0.07203035576398982, -0.02294973370640777, 0.019730856252271077, -0.004815938860871071, 0.02469895884048107, -0.01126997450063395, 0.01951022758040317, -0.016241554950558863, 0.011920847171960874, 0.013961151588794797, 0.02136534521746081, -0.004752618282340294, -0.009834645792495373, 0.01643828458564226, 0.0022515325352203013, 0.031531173129414405, -0.05616272327511809, -0.0005915241186008897, -0.014530046041621718, 0.015263366144756938, -0.026000983493272647, -0.0701958412347838, 0.016204208828682124, 0.03988875344742176, -0.005692796651707139, 0.010823116746059683, -0.008999358429465183, -0.013264291854791863, 0.03503676625185235, 0.03742364395496457, -0.0036822411903115206, 0.031148300614467887, 0.033369937954947006, -0.0031767567229825395, -0.01847643491833709, 0.0015343441519626352, 0.01959088167478872, -0.03610936777536259, -0.028627550879190135, -0.014672754115836566, -0.0254481012044951, -0.05819480363712754, -0.018476432492566662, 0.012007482523141905, 0.004429343827935152, 0.0198939511942309, 0.013421920842902606, 0.014551871044691219, -0.024284579033075376, -0.018864041151002396, 0.003123176652331685, -0.017757414385329847, -0.0350329598715139, -0.012660364078920941, 0.06717211701149164, 0.006645860713581706, 0.011141653670821079, -0.007363694351772929, 0.021064599932626236, -0.00863446572492289, -0.004602914979291516, -0.026327514024667962, 0.019942333878472794, 0.010473717783772669, 0.027552660121474157, -0.0005270124867905018, 0.013055031382760336, 0.008020958235097487, 0.04491537670756495, 0.02210276764492656, -0.016319455102432604, 0.0033136678989543473, -0.0001990084731301596, 0.005885336981263272, 0.018219834150269974, 0.0008006002320799717, -0.0043503642082214355, -0.02260300586389941, -0.02506174320398375, 0.0012213130329930505, 0.00023582612359246543, 0.0178405808848004, 0.003489211548206418, -0.014922112226486206, -0.020952478051185608, 0.024548386418542196, -0.028692079144854877, 0.08325834052507268, -0.02900312667669252, -0.04578339221865632, 0.029170004434363787, 0.06506161357081214, -0.0319995665273001, -0.005833391533341519, 0.03834676742553711, 0.011030696159185366, -0.02435998791872069, 0.028419278735338255, -0.03865490403286247, 0.03147204047025636, 0.0045644273591596025, 0.0037639546532963596, 0.011560055405594582, 0.012976095426914304, 0.030842101158097733, 0.03552529839582221, 0.004308746304622916, 0.012814729366191598, 0.022249698638916016, -0.01856584396473197, -0.021644617235937785, -0.004743905608044114, -0.036797079929085666, 0.03367151216019031, 0.033216443172720975, -0.004147678960201352, 0.011323093674903693, -0.008847792481267176, -0.06204072819199673, -0.0038133267053337984, -0.011596732014833494, 0.08574037773664607, 0.07145513490188954, 0.022894848224728606, 0.015830605529075444, -0.002052276286967965, 0.003597558237785517, 0.01674979232078375, -0.005795344710350037, 0.023309377736823504, 0.030382644298464753, 0.011304609304250673, -0.006264509849770125, -0.03172534011131109, 0.03876291319381359, 0.02916999195897302, 0.0033979516389758086, 0.004214409132336461, 0.0068015650261280146, 0.05695830943972566, 0.02947793173235516, -0.02433622923008231, 0.014895581921865774, 0.022261761995249017, -0.023528459460236305, 0.01699601113796234, -0.0019412421902944876, -0.00034785409306370933, -0.021207744298979293, 0.01355935979721158, -0.01897305111552394, 0.016981321711872898, 0.005900450917177422, -0.008688517088113829, -0.037255048751831055, 0.0032938268295554228, 0.049492237179778346, -0.06978944290515988, -0.011951383463172026, 0.013012303862460824, -0.01570142874884051, 0.03405269356661065, -0.04209008327750272, -0.04325176948724791, 0.033041230467862864, -0.03415183133857195, -0.04592325521069904, 0.013945831115855727, 0.01730523622313211, -0.03744373765102653, -0.014053867999897447, -0.02535734273666559, 0.004464792650799418, -0.0028541393058244572, 0.0005103613055029581, 0.03533478670342024, -0.026839817679205607, 0.015775589748870496, 0.01629033892653709, 0.02633352057878361, 0.0038520173971043075, -0.026232996652292652, 0.023227091445479284, -0.021958269352136656, -0.049502794132676234, 0.008260642373284627, 0.015125230647796807, 0.018881850464399472, -0.03620323469472486, -0.006983079189477965, 0.0027753308761951537, -0.010635543701260589, 0.021757877150247264, -0.0025900411744450413, -0.04084079210148301, -0.10255680527797965, -0.041268104730650436, 0.05483547476835029, 0.025094929476116978, 0.04644283028536065, -0.01721289823221606, -0.06254692964775618, 0.014910430409187493, -0.03872297115104143, -0.021299118219419967, -0.0053743293812108595, 0.014954765175664148, -0.014308441516964934, 0.043693409409633906, 0.007113749204679977, -0.01713224205859872, 0.00965770282024561, 0.031974271286365596, -0.009004752996355989, 0.011317105140796927, -0.036169606585835304, 0.04267611614493436, 0.036877690359603525, -0.07616025348042332, -0.030845181193462638, -0.010342752517655839, 0.012381512065266454, 0.04694464040357013, -0.022589014713154283, -0.014217573542927587, -0.017987477224926617, -0.041315411412438684, -0.008720388939214308, -0.003492381683615751, -0.0006398607132046722, -0.026418985322464342, 0.0014327709064927213, 0.022067139661589335, -0.025255116265873578, 0.029123871825462163, 0.018862480341002, 0.025040798409040586, 0.012111275695091071, -0.01335145637046459, -0.024199029733968334, 0.03209905846174373, -0.026914597943771715, -0.03053189710129139, 0.00612389556197233, 0.02862046208492545, -0.0035666227340698242, 0.004693289828854938, -0.012974162434422693, -0.03543055265448814, 0.003304908788481424, -0.01992832574733468, -0.0036155411670374315, 0.008513382354448007, -0.008511427183483923, -0.028362831404042797, -0.026476607073185054, 0.021148178466530734, 0.020190915396047192, 0.013843131273291832, 0.0016165119270945703, 0.022880909054778343, -0.04057197792585506, 0.024958631326985913, 0.025795944901399834, -0.013830226521159327, 0.008345916867256165, -0.024883928340534833, -0.01593139698339063, -0.008362932607185009, 0.02532289021236952, -0.027502625487571538, 0.00013498719348463902, -0.04525952006495276, -0.007274317186932231, 0.004925813092741855, -0.018818321616150612, -0.031655910403229466, -0.013308604789334674, -0.07026614699252816, 0.014501464921374654, 0.015869635482167087, 0.0068610171939051424, -0.006589111893676048, -0.016882432061572406, -0.006678230540696965, 0.011896534021510634, -0.03091095769128134, 0.03133819824041322, -0.005507695120434428, 0.009403051331985829, 0.004031743767649629, -0.005809860174046006, 0.014248861822971078, 0.02131452671317167, 0.04147786872331486, 0.018824533667675284, 0.03280733906945517, -0.040693626847378046, 0.0018424724423608116, 0.018044585405394088, -0.02647008175073668, -0.016029849301937016, -0.05261949051258176, 0.01728065762408944, -0.01563234384669814, -0.016497804674991342, -0.009696328362753226, 0.03134356543075207, 0.00613767359145852, -0.004387951174447703, -0.011032056669856226, 0.025851263556369516, 0.01302382419275683, 0.037256673324939815, -0.046798351199127904, -0.052338400552439136, -0.011007181433744209, 0.026883157186729963, 0.05393924269565316, 0.029047125993772994, -0.023516413777373558, -0.012269374589587366, 0.007149292632590893, 0.020671791462011115, -0.014440499765928401, -0.035416151202002234, -0.04009617899739465, 0.010052274825961091, 0.0016456814699394758, 0.028584244292835858, 0.007274480753166731, 0.04419579616812772, 0.012153894402260003, -0.00365091998909795, 0.033351055411405345, 0.049070713131926784, 0.03868333683457485, -0.01511464285296063, -0.0491728893546171, -0.013380968293478323, 0.016175570876099343, -0.03125119209289551, -0.045389707698378454, 0.01747469846592393, 0.028053133986717046, -0.04597712672033975, -0.019228597019993982, -0.008160160031429557, 0.006019010100253793, -0.0011443547731222108, 0.012957852247149446, -0.0004712880350822626, 0.0481539715168088, -0.010822170349054559, -0.029678330865017203, -0.013825644240822903, 0.008529819028322087, 0.01900595565174901, 0.040684234264285066, 0.018822744835254757, -0.029498186222342557, 0.015840839507967927, 0.006565227758052738, 0.01471732730089232, -0.02226567406987035, 0.03753601118575695, 0.03225236160810604, 0.021490428336831027, 0.02383483842361805, 0.05017182993334393, -0.007913348979728167, -0.006775303288947704, 0.0006759454344594201, 0.03916340650514115, 0.01775330824907436, 0.032218378643656884, -0.02076826365881188, -0.010457588489665541, 0.0012938272814417993, -0.03863852384478547, 0.0058060142883034635, 0.025345109229864077, -0.0016569474408792894, -0.0024406802515650906, -0.03522826350012491, 0.010066574396089066, -0.020470192959142285, 0.05242882634318152, 0.01790304516637048, -0.022430030758990797, 0.012341752301814944, 0.05360292833904887, -0.024089882193609725, -0.02865637457647989, 0.020613647477571353, -0.01034479051135307, -0.022964261298955874, -0.03808338143104731, -0.020818754684093388, 0.054928358211073766, -0.03870916089346243, -0.08460448509038881, -0.026847847672395928, 0.06383243826932686, 0.0064766725828481276, -0.04778013672939567, -0.009598073224688685, -0.0020554779573928477, -0.0003414320391277934, -0.029143314028895178, -0.022644158712653226, -0.03421251163926235, 0.011981107121290163, -0.032323160836862964, 0.012314153965129408, -0.019177587919457013, -0.0017441133427065472, -0.018798935205437416, 0.004619296206984409, -0.045550900836323585, 0.028802527937778207, -0.042486545651458034, 0.019887005173882772, -0.012948309959367264, 0.003974159443101218, 0.036494371502898464, 0.048936089804006176, -0.002438349779262099, -0.021685395822968592, 0.013440778089124103, -0.05971700091694677, 0.0007263508646987206, 0.0008478732996208723, 0.027825982071632564, -0.04073781745378361, 0.011584408754526182, 0.04439713338086771, -0.06206822949786519, 0.011617125466812489, 0.007810932259226955, -0.011360037465428198, -0.013750309167906295, -0.00847895789978116, -0.00475845780483512, 0.003498236800349036, 0.04595907344374546, -0.013568658468335174, -0.030519540919814, 0.011710003364917844, -0.04802107256512309, 0.04288728847060093, -0.010467541425727134, 0.013678805772648302, -0.03631285733954851, -0.007893089638199917, 0.006579236928806748, -0.03753870587016261, -0.013930174500443215, -0.08452765886173692, -0.017434810483178426, 0.021844145170477933, 0.023854194685470228, -0.006928221084350763, 0.004762350126754406, 0.006709927736326705, -0.022183271341545636, -0.030222751373468443, 0.012286551123441652, 0.007244849620863449, 0.004543801726296891, -0.04660610819971839, -0.00503978687663411, -0.023301523092181184, -0.04639596717302189, -0.023371786572212398, -0.0180097104505051, 0.01246023039485133, 0.022774066342863927, -0.042031831519548285, 0.007866021505621977, 0.010996940524079079, 0.017032646855642628, -0.00403870330300442, 0.040319110071936316, -0.00030984053778093917, 0.02372517419415851, -0.014968816624131314, 0.03390216272930766, 0.034485204275264296, 0.018791953838148783, 5.24992166563522e-05, -0.004652943722037382, 0.00875820635363113, -0.020564166612403338, 0.016495710195497025, 0.03517025293305863, -0.009577730367350023, -0.02930813611939896, -0.00836703943651776, -0.04629384639651277, 0.02707402789315512, -0.023137342791224636, 0.0701423024022302, -0.026528849851253422, -0.009220427205396254, -0.09458870111509811, 0.047256358834200124, -0.009356704562209373, 0.02476798933605815, 0.004332984602728555, -0.004458144307136536, -0.051491160725438315, -0.034052503663440085, -0.03061439824658771, -0.0062745362520217896, -0.016108043665109678, 0.023975339046744412, -0.01413698113241861, -0.0209469968496367, 0.028879490009574002, 0.011305609414743822, 0.014460331132245619, 0.040146184522052146, 0.0035840165476466335, -0.037578214046566985, 0.058497850285019984, -0.014525065934935282, -0.007128972993340603, -0.0019821590462396313, 0.03120110825050709, 0.03299811066583146, -0.0017978777719098468, -0.03260253196538881, -0.024690037549928177, 0.04996619113655978, 0.030573203813198002, -0.016547898913538733, 0.03045287243155546, -0.0028572020142577413, 0.010442507128382838, 0.015433443840159926, -0.01581389405006586, 0.02106019369391508, 0.02291107454965281, -0.03136438547178756, 0.005205477392950723, -0.038433407628258996, -0.07169164613235829, -0.007702256357947061, -0.02550638311131056, -0.029080682715704274, -0.01967241043268248, -0.0071662113417026605, 0.022000462509864985, -0.009994450003601784, 0.030083481309025786, 0.020717207775559535, -0.02619843080986378, -0.01982703146546386, 0.022964246051256045, -0.020232767559761226, 0.03813027781109477, -0.0001413212266079215, -0.04871621242789335, 0.02033683172492094, 0.007598463879075161, -0.014211715653885243, 0.0040886533814807275, 0.022375390973202017, -0.030549251756002736, -0.006496468255686206, -0.06653736912926962, -0.006639580393946448, 0.026725048242613327, 4.7324701797130496e-05, -0.006994311892709067, 0.004139434459597566, -0.004735831604447476, -0.009726916288220606, -0.030663402967674787, 0.03404472595037416, -0.015094626781552337, -0.051964116650958396, 0.01352279546648957, 0.008003535312275553, 0.013154652922652488, 0.02190896799398023, 0.0037638073743775833, 0.010353182637414266, 0.03173043977382571, 0.004349296869233597, 0.0014579438192899837, 0.021671171798262487, 0.0043060436498287115, 0.016524892906809963, 0.02465521977391354, 0.028527068537335065, 0.01154077434262564, -0.010950595833534417, -0.003032519720321478, -0.08309883295103561, 0.005839431701704513, -0.02403283673663472, -0.05690410525299782, -0.008944306262703828, 0.06589162072470021, 0.04478161279545274, 0.008896080907001051, 0.012280045900233957, 0.04015764524770338, 0.02292257270147634, 0.011661354192467622, -0.022943665814954183, -0.04751487110936364, 0.014931598721548568, 0.013490577769833942, -0.001153532155724459, -0.05270509941633358, 0.03205684728400652, 0.041690482649692266, -0.010472488957782125, -0.03969227990438772, 0.019577367361201796, -0.007494846055673999, 0.0552772699400436, 0.036422776621441506, -0.0002420769874439683, -0.04225222593130067, 0.025666439256002736, 0.021905849492827128, 0.01285691732584044, -0.005183096541914829, 0.03237163466076518, -0.022155544092488842, 0.050445201785065404, -0.04210417492445125, 0.008775557542956152, -0.014780098615690719, 0.06143596560456032, -0.013588544934294945, -0.024533949619115786, 0.010234551027763722, 0.015368162199508312, 0.01678423618161401, -0.02772963047027588, 0.0006188285905261372, 0.004059780475705169, -0.005457867716633996, 0.016990401024042173, 0.018519151695939, 0.0012542057869046233, 0.03635478227637535, 0.030252900234488553, -0.02829771263654842, 0.0397409671960875, 0.001791828940081042, 0.011466181555459665, -0.00822346293649008, -0.030992231050203014, -0.019420915218286736, -0.043463745782541675, 0.01058011346085127, 0.011876912657604662, 0.020166749871054362, 0.014204060962033827, -0.02131011735561282, 0.011727045441782751, 0.009687335338703421, 0.04039140080296716, 0.005754081662311111, 0.031544688829155856, 0.0032181673964788745, -0.023701328177784763, 0.03403349809868391, 0.00944084414215975, 0.01715392567390619, 0.01041212608647901, -0.038112529488497, 0.027233134868533113, -0.0322536985541499, 0.005455115506815356, 0.014166572759317797, -0.04337847579357236, -0.01695229355679002, -0.020131024510361428, 0.006986173086388167, -0.0038178077963895575, -0.01410142973411915, -0.01189497217189434, 0.0247388994970987, -0.03760189788286076, 0.005052551973697751, -0.009420972230822541, 0.007398375245027764, 0.013963239137516466, -0.07171595373819041, 0.05817280259243278, 0.05290723401446675, 0.01580909518308418, -0.004112545834031216, -0.0027635426715362905, 0.03085568339325661, -0.01164564282395119, -0.0026433183703311654, 0.0129290746394978, 0.022682265486828116, 0.0176282663678014, 0.03001620603162189, 0.011638500316198482, -0.02429634471272313, 0.013134191202562909, 1.1763600415961687e-05, -0.026303583106329274, 0.040445779645165734, 0.03214372036068938, 0.025700968365336575, -0.010252497916997866, -0.0155345922292665, -0.02488804348679476, -0.046806024950604104, 0.028222443059433337, 0.006045110350431398, -0.034453824509021846, 0.023390725601551143, -0.026130163045816644, 0.010428840337797653, -0.019081738106040066, 0.07103143736373546, -0.042222427767376565, 0.025024756442668827, 0.003360432594321495, 0.006564962309460307, -0.021106203628140828, 0.01597259765447572, 0.0013220337934272235, 0.06769029484238735, 0.007812949114067609, 0.04163424913273301, 0.029319212533706843, 0.024902925934902457, -0.06428678645644077, -0.01792904249457426, 0.001343928104223207, -0.020265603827875713, 0.007597473471663719, -0.011858646259751431, -0.005154382350832917, 0.026376086612080418, 0.0165084125690682, 0.040869213813959165, -0.0024945219588834184, 0.03396457225777382, 0.017664796391198802, 0.002800325321596722, -0.00595870787321135, -0.02080295113630073]"
